seq,orientation,angular velocity,linear acceleration,secs,nsecs
1106092,"(-0.2152157425880432, -0.7460260391235352, 0.3557480275630951, 0.5201593041419983)","(0.2774016261100769, 0.16616468131542206, -0.36874809861183167)","(-0.0040374755859375, -0.5209838867187501, 2.53314208984375)",1624955784,966688394
1106093,"(-0.21441371738910675, -0.745546281337738, 0.35594266653060913, 0.521043598651886)","(0.2401173710823059, 0.12728251516819, -0.3580954372882843)","(-0.25137023925781254, -0.3967193603515625, 2.5697784423828125)",1624955784,971744775
1106094,"(-0.21362335979938507, -0.7451752424240112, 0.35606709122657776, 0.5218124985694885)","(0.19218043982982635, 0.07135610282421112, -0.34211647510528564)","(-0.14893798828125002, -0.14400329589843752, 2.53314208984375)",1624955784,976684331
1106095,"(-0.2128688246011734, -0.7448670268058777, 0.3561543822288513, 0.5224999785423279)","(0.15010248124599457, 0.036202359944581985, -0.3346596360206604)","(-0.0602630615234375, -0.3028106689453125, 2.5418151855468754)",1624955784,981674671
1106096,"(-0.21214163303375244, -0.7446235418319702, 0.35623881220817566, 0.5230840444564819)","(0.12453612685203552, -0.008538763970136642, -0.3128216862678528)","(-0.0710296630859375, -0.236566162109375, 2.528656005859375)",1624955784,986720323
1106097,"(-0.2114514261484146, -0.7444725036621094, 0.35627150535583496, 0.523555338382721)","(0.09417607635259628, -0.03889881446957588, -0.3069627285003662)","(-0.133685302734375, -0.22789306640625, 2.207452392578125)",1624955784,991708755
1106098,"(-0.21080729365348816, -0.7443962693214417, 0.35624316334724426, 0.5239420533180237)","(0.04091282933950424, -0.0751178190112114, -0.2936469316482544)","(-0.12875061035156252, -0.12860107421875, 2.2621826171875004)",1624955784,996699094
1106099,"(-0.21020746231079102, -0.7443961501121521, 0.3561607897281647, 0.5242385864257812)","(0.002563293557614088, -0.10654313117265701, -0.26754793524742126)","(-0.0418701171875, 0.0710296630859375, 2.1471893310546877)",1624955785,1736640
1106100,"(-0.2092229574918747, -0.7445562481880188, 0.3559122383594513, 0.5245838165283203)","(-0.06721155345439911, -0.15501268208026886, -0.2291983962059021)","(-0.11873168945312501, 0.002392578125, 1.9427734375)",1624955785,6702184
1106101,"(-0.2088315188884735, -0.7447160482406616, 0.35572120547294617, 0.5246425867080688)","(-0.10609372705221176, -0.1571432203054428, -0.2105562686920166)","(-0.196490478515625, 0.0638519287109375, 1.7622833251953127)",1624955785,11714458
1106102,"(-0.2084977626800537, -0.7449117302894592, 0.35551372170448303, 0.5246381759643555)","(-0.13006219267845154, -0.17205692827701569, -0.18179410696029663)","(-0.25899658203125003, 0.2549591064453125, 1.7078521728515625)",1624955785,16747236
1106103,"(-0.20820534229278564, -0.7451453804969788, 0.35529324412345886, 0.5245718359947205)","(-0.14710642397403717, -0.1859053671360016, -0.16688039898872375)","(-0.22505187988281253, 0.17361145019531252, 1.5496429443359376)",1624955785,21749496
1106104,"(-0.20796839892864227, -0.7453839778900146, 0.3550596833229065, 0.5244849920272827)","(-0.1598896086215973, -0.17951378226280212, -0.1413140445947647)","(-0.23372497558593752, 0.312530517578125, 1.4733795166015626)",1624955785,26710510
1106105,"(-0.20776748657226562, -0.7456385493278503, 0.35484686493873596, 0.5243364572525024)","(-0.16042223572731018, -0.18750326335430145, -0.12586770951747894)","(-0.3129791259765625, 0.25600585937500003, 1.33087158203125)",1624955785,31725406
1106106,"(-0.20764563977718353, -0.7458794713020325, 0.35464155673980713, 0.5241812467575073)","(-0.16947698593139648, -0.17258955538272858, -0.09337712824344635)","(-0.2525665283203125, 0.185723876953125, 1.2124389648437501)",1624955785,36697626
1106107,"(-0.20755024254322052, -0.746110200881958, 0.3544526994228363, 0.5240186452865601)","(-0.17000961303710938, -0.16939376294612885, -0.08325710892677307)","(-0.3976165771484375, 0.2690155029296875, 1.24713134765625)",1624955785,41718244
1106108,"(-0.2075011283159256, -0.7465218305587769, 0.3540945053100586, 0.5236943960189819)","(-0.17693383991718292, -0.14116424322128296, -0.04384230822324753)","(-0.2504730224609375, 0.09256286621093751, 1.0673889160156251)",1624955785,46741008
1106109,"(-0.20753096044063568, -0.7466734647750854, 0.3539920151233673, 0.5235360264778137)","(-0.14763905107975006, -0.12838105857372284, -0.01614542119204998)","(-0.3505126953125, 0.17316284179687502, 1.0720245361328127)",1624955785,51764965
1106110,"(-0.20755980908870697, -0.746821939945221, 0.35388049483299255, 0.5233883857727051)","(-0.14337798953056335, -0.120924212038517, -0.011351728811860085)","(-0.2735015869140625, 0.23925781250000003, 1.0048828125)",1624955785,56718826
1106111,"(-0.2076370269060135, -0.746944785118103, 0.35378673672676086, 0.5232459902763367)","(-0.14710642397403717, -0.11027155816555023, 0.013681995682418346)","(-0.1625457763671875, 0.16239624023437502, 1.02821044921875)",1624955785,61703681
1106112,"(-0.20777250826358795, -0.7470324039459229, 0.35372021794319153, 0.5231122970581055)","(-0.13379061222076416, -0.07724834978580475, 0.022204115986824036)","(-0.3473724365234375, 0.0288604736328125, 0.8166168212890625)",1624955785,66710948
1106113,"(-0.20789611339569092, -0.7470510601997375, 0.3537517786026001, 0.5230153203010559)","(-0.09863687306642532, -0.07351992279291153, 0.045639943331480026)","(-0.31641845703125004, 0.05906677246093751, 1.0573699951171875)",1624955785,71740865
1106114,"(-0.2080644816160202, -0.747064471244812, 0.35376182198524475, 0.5229225754737854)","(-0.09650634229183197, -0.04422513768076897, 0.049901001155376434)","(-0.25660400390625004, -0.1117034912109375, 0.7242034912109375)",1624955785,76704025
1106115,"(-0.20843876898288727, -0.7469361424446106, 0.35387521982192993, 0.5228801369667053)","(-0.07946210354566574, -0.0053429692052304745, 0.0744020938873291)","(-0.23252868652343753, 0.0267669677734375, 0.8478698730468751)",1624955785,81959724
1106116,"(-0.20866818726062775, -0.7468149065971375, 0.35395005345344543, 0.5229111313819885)","(-0.06987471878528595, 0.020223388448357582, 0.08239158242940903)","(-0.2298370361328125, -0.0758148193359375, 0.9467132568359375)",1624955785,86706876
1106117,"(-0.20890679955482483, -0.7466619610786438, 0.35409632325172424, 0.5229352116584778)","(-0.04377572983503342, 0.02128865383565426, 0.10156635195016861)","(-0.331671142578125, -0.043365478515625, 0.9585266113281251)",1624955785,91718912
1106118,"(-0.20914588868618011, -0.7464750409126282, 0.3542618155479431, 0.522994339466095)","(-0.03685150668025017, 0.03673499450087547, 0.0882505401968956)","(-0.2899505615234375, -0.3745880126953125, 0.9932189941406251)",1624955785,96724271
1106119,"(-0.20938707888126373, -0.7462706565856934, 0.3544407784938812, 0.5230681896209717)","(-0.029927285388112068, 0.04152868688106537, 0.09996845573186874)","(-0.21951904296875002, -0.303558349609375, 1.0323974609375002)",1624955785,101719379
1106120,"(-0.20963391661643982, -0.7460415959358215, 0.354627788066864, 0.5231691002845764)","(-0.030992550775408745, 0.05218133330345154, 0.09038107097148895)","(-0.31193237304687504, -0.40000915527343756, 1.1424560546875)",1624955785,106707572
1106121,"(-0.20983022451400757, -0.7458047270774841, 0.3548237979412079, 0.5232950448989868)","(-0.027264123782515526, 0.04099605232477188, 0.07227156311273575)","(-0.2133880615234375, -0.515899658203125, 1.3381988525390627)",1624955785,111704111
1106122,"(-0.21000002324581146, -0.7455377578735352, 0.35503947734832764, 0.5234607458114624)","(-0.008621987886726856, 0.05111607164144516, 0.07173893600702286)","(-0.05308532714843751, -0.5743682861328125, 1.365264892578125)",1624955785,116742372
1106123,"(-0.21030542254447937, -0.7450090050697327, 0.3554905652999878, 0.5237841606140137)","(-0.015013577416539192, 0.039930786937475204, 0.06108628213405609)","(-0.11544189453125, -0.586181640625, 1.5294555664062501)",1624955785,121708869
1106124,"(-0.2104315310716629, -0.7447541952133179, 0.3557002544403076, 0.5239531993865967)","(-0.01927463710308075, 0.032473932951688766, 0.03871572017669678)","(-0.1613494873046875, -0.721661376953125, 1.5900177001953126)",1624955785,126722335
1106125,"(-0.2105206698179245, -0.7445257306098938, 0.3559035658836365, 0.5241038203239441)","(-0.011285149492323399, 0.02075602114200592, 0.025932542979717255)","(-0.24583740234375, -0.608612060546875, 1.5074737548828125)",1624955785,131764650
1106126,"(-0.2105484902858734, -0.7443291544914246, 0.3561091721057892, 0.5242319703102112)","(0.0014980287523940206, 0.013299166224896908, 0.006225141696631908)","(-0.14893798828125002, -0.8406921386718751, 1.39666748046875)",1624955785,136739730
1106127,"(-0.21057704091072083, -0.7441167831420898, 0.356330007314682, 0.5243716239929199)","(0.010552780702710152, 0.002113885013386607, 0.0008988172630779445)","(-0.30086669921875003, -0.7233062744140626, 1.5581665039062502)",1624955785,141746759
1106128,"(-0.2105918526649475, -0.7439134120941162, 0.35653162002563477, 0.5245274901390076)","(0.006291720550507307, -0.0021471744403243065, -0.004960139747709036)","(-0.1326385498046875, -0.7256988525390625, 1.4950622558593751)",1624955785,146769523
1106129,"(-0.21053948998451233, -0.7437627911567688, 0.3566860556602478, 0.524657130241394)","(-0.0022303983569145203, -0.0197240449488163, -0.028395967558026314)","(-0.1757049560546875, -0.5330963134765625, 1.4279205322265627)",1624955785,151703834
1106130,"(-0.21046419441699982, -0.7436323165893555, 0.3568536341190338, 0.5247583389282227)","(0.008954882621765137, -0.030909325927495956, -0.037983350455760956)","(-0.2331268310546875, -0.6036773681640626, 1.2991699218750001)",1624955785,156751871
1106131,"(-0.2102365493774414, -0.743380606174469, 0.35717952251434326, 0.5249844193458557)","(0.022270694375038147, -0.03676828369498253, -0.05662548542022705)","(-0.339447021484375, -0.49212341308593754, 1.337750244140625)",1624955785,161761283
1106132,"(-0.21009410917758942, -0.7432835698127747, 0.3573039472103119, 0.5250941514968872)","(0.01800963468849659, -0.03570301830768585, -0.06301707774400711)","(-0.09166564941406251, -0.5493957519531251, 1.1279510498046876)",1624955785,166754245
1106133,"(-0.2099555879831314, -0.7431846261024475, 0.3574245274066925, 0.52520751953125)","(0.009487515315413475, -0.03943144530057907, -0.06088654696941376)","(-0.18363037109375002, -0.40090637207031254, 1.2722534179687501)",1624955785,171714067
1106134,"(-0.20978553593158722, -0.7431029081344604, 0.3575359880924225, 0.5253152847290039)","(0.022803327068686485, -0.038366179913282394, -0.07846342027187347)","(-0.21383666992187503, -0.4394866943359375, 1.0771087646484376)",1624955785,176700592
1106135,"(-0.2095976620912552, -0.7429907917976379, 0.3576370179653168, 0.5254800319671631)","(0.026531754061579704, -0.02238720841705799, -0.08432237058877945)","(-0.10587158203125001, -0.4065887451171875, 1.1967376708984376)",1624955785,192022323
1106136,"(-0.2095976620912552, -0.7429907917976379, 0.3576370179653168, 0.5254800319671631)","(0.026531754061579704, -0.02238720841705799, -0.08432237058877945)","(-0.10587158203125001, -0.4065887451171875, 1.1967376708984376)",1624955785,192444086
1106137,"(-0.2095976620912552, -0.7429907917976379, 0.3576370179653168, 0.5254800319671631)","(0.026531754061579704, -0.02238720841705799, -0.08432237058877945)","(-0.10587158203125001, -0.4065887451171875, 1.1967376708984376)",1624955785,192797422
1106138,"(-0.20888566970825195, -0.7425317764282227, 0.35806483030319214, 0.5261206030845642)","(0.05103284493088722, 0.0031791499350219965, -0.07952868193387985)","(-0.23342590332031252, -0.23118286132812502, 1.0483978271484375)",1624955785,196796178
1106139,"(-0.2086898386478424, -0.7423617243766785, 0.35824233293533325, 0.5263174176216125)","(0.08512132614850998, 0.007972842082381248, -0.06408233940601349)","(-0.35006408691406254, -0.0348419189453125, 1.0083221435546876)",1624955785,201742887
1106140,"(-0.20854322612285614, -0.7421859502792358, 0.3583737909793854, 0.5265339016914368)","(0.06488128751516342, 0.028745507821440697, -0.0497012659907341)","(-0.15566711425781252, -0.0587677001953125, 0.9398345947265626)",1624955785,206771612
1106141,"(-0.20845748484134674, -0.7420245409011841, 0.3584821820259094, 0.5267215371131897)","(0.0382496677339077, 0.029810771346092224, -0.037983350455760956)","(-0.2669219970703125, -0.043963623046875004, 0.9343017578125)",1624955785,211733102
1106142,"(-0.20843282341957092, -0.7418567538261414, 0.3585854768753052, 0.5268972516059875)","(0.022270694375038147, 0.03833289071917534, -0.017743319272994995)","(-0.1622467041015625, -0.19634094238281252, 0.890936279296875)",1624955785,216703891
1106143,"(-0.20834501087665558, -0.7416336536407471, 0.35876578092575073, 0.5271233320236206)","(0.06168549507856369, 0.04099605232477188, -0.034787558019161224)","(-0.2779876708984375, -0.262286376953125, 1.103875732421875)",1624955785,221745491
1106144,"(-0.20822997391223907, -0.7413908243179321, 0.35897096991539, 0.5273705720901489)","(0.07553394138813019, 0.03673499450087547, -0.02306964248418808)","(-0.168975830078125, -0.0937591552734375, 1.2395050048828127)",1624955785,226763486
1106145,"(-0.20815865695476532, -0.7411738038063049, 0.35912758111953735, 0.527597188949585)","(0.04410862550139427, 0.04099605232477188, -0.03745071962475777)","(-0.332568359375, -0.23148193359375002, 1.1847747802734376)",1624955785,231764316
1106146,"(-0.20806001126766205, -0.7407480478286743, 0.3594161868095398, 0.5280373096466064)","(0.036651771515607834, 0.03513709828257561, -0.01934121549129486)","(-0.013458251953125002, -0.22475280761718752, 1.2242523193359376)",1624955785,236774206
1106147,"(-0.20798440277576447, -0.7405111789703369, 0.35964152216911316, 0.5282458066940308)","(0.06754445284605026, 0.02821287512779236, -0.0076233018189668655)","(-0.2624359130859375, -0.13218994140625, 1.2407012939453126)",1624955785,241752862
1106148,"(-0.20792461931705475, -0.7402932047843933, 0.3598283529281616, 0.5284476280212402)","(0.04410862550139427, 0.022886550053954124, -0.003362242365255952)","(-0.15746154785156252, -0.0973480224609375, 1.2960296630859376)",1624955785,246728658
1106149,"(-0.20796772837638855, -0.7401083111763, 0.3599529564380646, 0.5286047458648682)","(-0.013948312029242516, 0.022353917360305786, 0.010486201383173466)","(-0.22400512695312502, -0.19619140625, 1.3196563720703125)",1624955785,251754760
1106150,"(-0.2079615741968155, -0.7399410605430603, 0.3601020872592926, 0.5287397503852844)","(-0.011285149492323399, 0.006907577160745859, 0.008355671539902687)","(-0.22849121093750002, -0.223406982421875, 1.3292266845703127)",1624955785,256685495
1106151,"(-0.207957923412323, -0.7397670149803162, 0.3602592945098877, 0.5288776159286499)","(0.007356985472142696, 0.00744020938873291, -0.0006990800611674786)","(-0.0892730712890625, -0.44202880859375004, 1.3289276123046876)",1624955785,261716365
1106152,"(-0.2079494297504425, -0.7396014928817749, 0.360404908657074, 0.5290132164955139)","(0.011618045158684254, -0.002679806901142001, -0.0006990800611674786)","(-0.1942474365234375, -0.2301361083984375, 1.314422607421875)",1624955785,266759872
1106153,"(-0.20792889595031738, -0.7394342422485352, 0.3605426847934723, 0.5291611552238464)","(-0.01874200440943241, -0.0021471744403243065, 0.012616731226444244)","(-0.0698333740234375, -0.238360595703125, 1.3381988525390627)",1624955785,271772146
1106154,"(-0.20799873769283295, -0.7391960620880127, 0.36077332496643066, 0.5293093323707581)","(-0.021937798708677292, -0.023985104635357857, 0.006757774390280247)","(-0.15417175292968752, -0.273651123046875, 1.259991455078125)",1624955785,276739835
1106155,"(-0.20800170302391052, -0.7390657067298889, 0.3609221279621124, 0.5293887257575989)","(-0.011817782185971737, -0.023985104635357857, 0.006757774390280247)","(-0.21084594726562503, -0.27694091796875003, 1.2897491455078125)",1624955785,281839132
1106156,"(-0.20800527930259705, -0.7389576435089111, 0.3610469400882721, 0.5294530391693115)","(-0.02566622570157051, -0.034637752920389175, 0.010486201383173466)","(-0.18138732910156252, -0.15118103027343752, 1.32967529296875)",1624955785,286742448
