seq,orientation,angular velocity,linear acceleration,secs,nsecs
1101711,"(0.04581088945269585, -0.09965825080871582, -0.7280405759811401, 0.6766951084136963)","(-6.657905760221183e-05, 0.011601400561630726, 0.002396845957264304)","(-0.08418884277343751, 0.05906677246093751, 0.1520782470703125)",1624948071,906934976
1101712,"(0.04580408334732056, -0.09966401010751724, -0.7280397415161133, 0.6766955852508545)","(-0.000599211489316076, 0.01053613517433405, 0.0013315811520442367)","(0.049645996093750006, 0.0112152099609375, 0.07073059082031251)",1624948071,911920785
1101713,"(0.04581949859857559, -0.09969325363636017, -0.7280372381210327, 0.6766929626464844)","(0.00472711306065321, 0.020123519003391266, 0.0013315811520442367)","(0.044561767578125, 0.1685272216796875, 0.003887939453125)",1624948071,916882991
1101714,"(0.04583175480365753, -0.09975272417068481, -0.7280313968658447, 0.676689624786377)","(0.008988172747194767, 0.011068767867982388, 0.00026631623040884733)","(0.053533935546875, 0.17241516113281252, -0.23028564453125003)",1624948071,921901941
1101715,"(0.04584675654768944, -0.09977807849645615, -0.7280292510986328, 0.6766871809959412)","(0.00792290735989809, 0.004677178803831339, -0.004527375567704439)","(0.020037841796875, 0.11439514160156251, -0.1727142333984375)",1624948071,926999807
1101716,"(0.045853085815906525, -0.09978795796632767, -0.728028416633606, 0.67668616771698)","(-6.657905760221183e-05, -0.003312308108434081, 0.000798948691226542)","(0.0055328369140625, 0.0471038818359375, -0.057870483398437506)",1624948071,931906223
1101717,"(0.0458260215818882, -0.09977641701698303, -0.7280287146568298, 0.6766893863677979)","(-0.009121330454945564, -0.013964956626296043, -0.002396845957264304)","(0.06759033203125, -0.1197784423828125, 0.11439514160156251)",1624948071,936916828
1101718,"(0.045834820717573166, -0.09976497292518616, -0.7280302047729492, 0.6766889095306396)","(-0.000599211489316076, -0.012899692170321941, -0.006657905410975218)","(-0.066094970703125, 0.014205932617187502, 0.13817138671875)",1624948071,941884040
1101719,"(0.04583144187927246, -0.09974658489227295, -0.7280320525169373, 0.676689863204956)","(-0.006458168383687735, -0.011834426783025265, -0.003994743339717388)","(-0.032449340820312506, -0.018991088867187502, 0.31522216796875)",1624948071,946866512
1101720,"(0.045814380049705505, -0.09972483664751053, -0.728033721446991, 0.6766924262046814)","(-0.013382390141487122, -0.003312308108434081, 0.004527375567704439)","(0.010617065429687501, -0.0710296630859375, 0.36292419433593753)",1624948071,952280759
1101721,"(0.04581693932414055, -0.09969981014728546, -0.7280364632606506, 0.6766930222511292)","(-0.008056065998971462, -0.004910205490887165, 0.008255803026258945)","(-0.084637451171875, -0.0420196533203125, 0.22893981933593752)",1624948071,957005739
1101722,"(0.045814838260412216, -0.0996992364525795, -0.7280364036560059, 0.6766932606697083)","(0.010586069896817207, 0.01053613517433405, -0.00026631623040884733)","(-0.012860107421875001, -0.0133087158203125, 0.066094970703125)",1624948071,962022304
1101723,"(0.04584173113107681, -0.09972270578145981, -0.7280349135398865, 0.676689624786377)","(0.012183967046439648, 0.016927724704146385, 0.0018642136128619313)","(-0.036785888671875, 0.1344329833984375, -0.2447906494140625)",1624948071,966861248
1101724,"(0.045866627246141434, -0.09972932189702988, -0.7280350923538208, 0.6766867637634277)","(0.00792290735989809, 0.0073403408750891685, 0.006125273182988167)","(-0.08433837890625001, 0.0765625, -0.17286376953125002)",1624948071,972138404
1101725,"(0.04585634917020798, -0.09975695610046387, -0.7280318140983582, 0.6766868829727173)","(0.008455540053546429, 0.011068767867982388, 0.0013315811520442367)","(0.1160400390625, 0.009271240234375, -0.28292236328125003)",1624948071,976956367
1101726,"(0.04585676267743111, -0.0997462123632431, -0.7280329465866089, 0.6766872406005859)","(-0.0037950060795992613, 0.00520981103181839, 0.0013315811520442367)","(-0.05607604980468751, -0.0862823486328125, -0.20635986328125003)",1624948071,982029199
1101727,"(0.04583730921149254, -0.09973962604999542, -0.7280329465866089, 0.6766895055770874)","(-0.012849757447838783, -0.009171265177428722, -0.008255803026258945)","(0.0490478515625, -0.09555358886718751, 0.00897216796875)",1624948071,987101078
1101728,"(0.04583866894245148, -0.09973026812076569, -0.7280340194702148, 0.6766896843910217)","(-0.0027297413907945156, -0.014497589319944382, -0.0013315811520442367)","(-0.036935424804687506, -0.023626708984375, 0.04725341796875)",1624948071,992234468
1101729,"(0.045802608132362366, -0.099680595099926, -0.72803795337677, 0.6766951680183411)","(-6.657905760221183e-05, -0.012367059476673603, -0.002396845957264304)","(0.030206298828125002, -0.10377807617187501, 0.26707153320312504)",1624948071,997114419
1101730,"(0.045824334025382996, -0.09966203570365906, -0.7280406951904297, 0.6766935586929321)","(-0.008056065998971462, -0.011301795020699501, -0.0034621108788996935)","(-0.127105712890625, 0.073272705078125, 0.32927856445312503)",1624948072,2022027
1101731,"(0.04582192003726959, -0.09965798258781433, -0.7280409932136536, 0.6766939163208008)","(-0.0011318438919261098, 0.0041445461101830006, -0.0018642136128619313)","(0.011663818359375001, 0.030206298828125002, 0.2669219970703125)",1624948072,7197618
1101732,"(0.04585305601358414, -0.09965187311172485, -0.728042721748352, 0.6766908764839172)","(0.00046605340321548283, 0.013199297711253166, 0.006657905410975218)","(-0.1314422607421875, 0.1160400390625, 0.142657470703125)",1624948072,12082576
1101733,"(0.04592102766036987, -0.09965383261442184, -0.7280521392822266, 0.6766757965087891)","(0.009520805440843105, 0.020123519003391266, -0.009853700175881386)","(-0.0251220703125, 0.091217041015625, -0.21129455566406252)",1624948072,17088174
1101734,"(0.04592636227607727, -0.09965764731168747, -0.7280519604682922, 0.6766750812530518)","(0.00632501021027565, 0.012134033255279064, 0.00026631623040884733)","(-0.020336914062500003, -0.0046356201171875, -0.1730133056640625)",1624948072,22136211
1101735,"(0.045924168080091476, -0.09966382384300232, -0.7280512452125549, 0.6766751408576965)","(0.00792290735989809, 0.011601400561630726, -0.0050600082613527775)","(0.0082244873046875, -0.047702026367187504, -0.29264221191406253)",1624948072,27249574
1101736,"(0.045940250158309937, -0.09965478628873825, -0.7280527353286743, 0.6766737699508667)","(0.00046605340321548283, -0.007040735334157944, 0.004527375567704439)","(-0.10617065429687501, -0.014355468750000001, -0.16344299316406252)",1624948072,31896829
1101737,"(0.04592108726501465, -0.09966789186000824, -0.728050708770752, 0.6766753196716309)","(-0.002197108929976821, -0.003312308108434081, 0.007723170332610607)","(0.022579956054687503, -0.047702026367187504, -0.1490875244140625)",1624948072,37026166
1101738,"(0.04588410258293152, -0.0996636152267456, -0.7280498743057251, 0.6766793131828308)","(-0.0037950060795992613, -0.006508102640509605, -0.004527375567704439)","(0.12740478515625, -0.13817138671875, 0.06130981445312501)",1624948072,42338609
1101739,"(0.045799370855093, -0.09965769201517105, -0.7280619144439697, 0.6766729950904846)","(-0.02083924412727356, -0.019823914393782616, -0.003994743339717388)","(0.10228271484375001, -0.01256103515625, 0.3578399658203125)",1624948072,46983718
1101740,"(0.04576626792550087, -0.09965966641902924, -0.7280605435371399, 0.6766763925552368)","(-0.018176082521677017, -0.013964956626296043, -0.000798948691226542)","(0.14968566894531252, -0.055178833007812504, 0.27170715332031253)",1624948072,52016496
1101741,"(0.0457792691886425, -0.09966447949409485, -0.7280604839324951, 0.6766749024391174)","(0.002596583217382431, -0.007040735334157944, -0.002929478418081999)","(-0.017645263671875, 0.11200256347656251, 0.2286407470703125)",1624948072,57047605
1101742,"(0.04579417034983635, -0.09965109825134277, -0.7280623912811279, 0.6766737699508667)","(0.000998685834929347, -0.0011817782651633024, 0.008788435719907284)","(-0.09390869140625001, 0.035440063476562506, 0.1712188720703125)",1624948072,62067508
1101743,"(0.04580078646540642, -0.09965749830007553, -0.7280619740486145, 0.6766728758811951)","(0.011118702590465546, 0.009470870718359947, 0.00026631623040884733)","(-0.00299072265625, 0.049645996093750006, 0.0133087158203125)",1624948072,67026376
1101744,"(0.04585970565676689, -0.09964750707149506, -0.7280482053756714, 0.6766851544380188)","(0.012716599740087986, 0.020656151697039604, 0.006125273182988167)","(-0.035440063476562506, 0.0155517578125, -0.048748779296875)",1624948072,72064399
1101745,"(0.04586920887231827, -0.099713996052742, -0.7280415296554565, 0.6766818761825562)","(0.002596583217382431, 0.011601400561630726, 0.002396845957264304)","(0.12650756835937502, 0.0192901611328125, -0.23028564453125003)",1624948072,77059507
1101746,"(0.045880988240242004, -0.09973409026861191, -0.7280398607254028, 0.6766799688339233)","(0.005259745288640261, -0.00011651335080387071, 0.0050600082613527775)","(0.006729125976562501, 0.061907958984375004, -0.26856689453125004)",1624948072,82088470
1101747,"(0.045873552560806274, -0.09974920749664307, -0.7280380129814148, 0.6766802072525024)","(-0.0027297413907945156, -0.005975470412522554, -0.0034621108788996935)","(0.0734222412109375, 0.009121704101562501, -0.10108642578125)",1624948072,87084054
1101748,"(0.04585565626621246, -0.09974554181098938, -0.7280377745628357, 0.6766822338104248)","(-0.009653963148593903, -0.016095487400889397, 0.002929478418081999)","(0.0635528564453125, -0.0480010986328125, 0.15252685546875)",1624948072,92117786
1101749,"(0.045838434249162674, -0.09973690658807755, -0.7280380725860596, 0.6766843199729919)","(-0.007523433305323124, -0.016628120094537735, -0.0013315811520442367)","(0.044412231445312506, -0.06205749511718751, 0.16688232421875002)",1624948072,97030401
1101750,"(0.04583252966403961, -0.09971103817224503, -0.7280405759811401, 0.6766858100891113)","(-0.0155129199847579, -0.01503022201359272, 0.003994743339717388)","(-0.046356201171875, -0.04725341796875, 0.36292419433593753)",1624948072,102028369
1101751,"(0.045819591730833054, -0.09970203042030334, -0.7280411124229431, 0.676687479019165)","(-0.009653963148593903, -0.014497589319944382, 0.0013315811520442367)","(0.044561767578125, 0.0056823730468750005, 0.42034606933593754)",1624948072,107024908
1101752,"(0.04581644386053085, -0.09969408065080643, -0.7280418276786804, 0.6766880750656128)","(-0.010719227604568005, -0.0006491458043456078, -0.002929478418081999)","(0.001495361328125, 0.015402221679687501, 0.28142700195312503)",1624948072,112033605
1101753,"(0.0458376482129097, -0.09968721866607666, -0.728043258190155, 0.6766861081123352)","(0.008455540053546429, 0.0041445461101830006, 0.008788435719907284)","(-0.0889739990234375, 0.087030029296875, -0.053533935546875)",1624948072,117077350
1101754,"(0.04584721475839615, -0.0996938943862915, -0.7280429005622864, 0.6766848564147949)","(0.005259745288640261, 0.020123519003391266, 0.00026631623040884733)","(-0.0315521240234375, 0.0055328369140625, -0.2495758056640625)",1624948072,122013807
1101755,"(0.045875873416662216, -0.09972618520259857, -0.7280405163764954, 0.6766807436943054)","(0.000998685834929347, 0.010003503412008286, 0.000798948691226542)","(-0.0315521240234375, 0.0333465576171875, -0.28770751953125)",1624948072,127598285
1101756,"(0.045875873416662216, -0.09972618520259857, -0.7280405163764954, 0.6766807436943054)","(0.000998685834929347, 0.010003503412008286, 0.000798948691226542)","(-0.0315521240234375, 0.0333465576171875, -0.28770751953125)",1624948072,131984233
1101757,"(0.0458705797791481, -0.09974530339241028, -0.7280383110046387, 0.6766806244850159)","(0.00472711306065321, -0.005442837718874216, 0.002929478418081999)","(0.07820739746093751, 0.028411865234375003, -0.12022705078125001)",1624948072,137109041
1101758,"(0.04589097574353218, -0.0997331365942955, -0.7280402779579163, 0.6766788959503174)","(-0.004327638540416956, -0.007573367562144995, -0.002396845957264304)","(-0.12232055664062501, 0.023477172851562502, -0.00059814453125)",1624948072,142184972
1101759,"(0.045878127217292786, -0.09971687942743301, -0.7280415892601013, 0.6766808032989502)","(-0.008056065998971462, -0.009703896939754486, 0.00026631623040884733)","(-0.007476806640625001, -0.10048828125, 0.05203857421875)",1624948072,147072792
1101760,"(0.04582543671131134, -0.09970661252737045, -0.7280591726303101, 0.6766669750213623)","(-0.010719227604568005, -0.020889177918434143, -0.007190538104623556)","(-0.046356201171875, -0.0423187255859375, 0.3198577880859375)",1624948072,152132034
1101761,"(0.04580613970756531, -0.0996413603425026, -0.7280653715133667, 0.6766712069511414)","(-0.005925536155700684, -0.005975470412522554, 0.007190538104623556)","(-0.045758056640625, -0.13204040527343752, 0.3147735595703125)",1624948072,157141685
1101762,"(0.045786455273628235, -0.09960397332906723, -0.7280685901641846, 0.6766746044158936)","(0.008988172747194767, 0.0025466489605605602, 0.002396845957264304)","(-0.031103515625, -0.12650756835937502, 0.1040771484375)",1624948072,162461757
1101763,"(0.045786455273628235, -0.09960397332906723, -0.7280685901641846, 0.6766746044158936)","(0.008988172747194767, 0.0025466489605605602, 0.002396845957264304)","(-0.031103515625, -0.12650756835937502, 0.1040771484375)",1624948072,167149543
1101764,"(0.04579835757613182, -0.09960450977087021, -0.7280689477920532, 0.6766732931137085)","(0.000998685834929347, 0.01586245931684971, 0.0055926404893398285)","(-0.054879760742187506, 0.012112426757812501, -0.14475097656250002)",1624948072,172050952
1101765,"(0.04579715058207512, -0.09961952269077301, -0.7280673384666443, 0.6766729354858398)","(0.00792290735989809, 0.013731930404901505, 0.000798948691226542)","(0.08359069824218751, -0.055029296875, -0.34572753906250003)",1624948072,177516698
1101766,"(0.04579105228185654, -0.09964854270219803, -0.7280640602111816, 0.6766725778579712)","(0.0036618481390178204, -0.005975470412522554, -0.0055926404893398285)","(0.11185302734375001, 0.049945068359375004, -0.1876678466796875)",1624948072,182497978
1101767,"(0.04579105228185654, -0.09964854270219803, -0.7280640602111816, 0.6766725778579712)","(0.0036618481390178204, -0.005975470412522554, -0.0055926404893398285)","(0.11185302734375001, 0.049945068359375004, -0.1876678466796875)",1624948072,187073945
1101768,"(0.04577914625406265, -0.09969978034496307, -0.7280582785606384, 0.6766720414161682)","(0.000998685834929347, -0.006508102640509605, -0.0055926404893398285)","(0.082244873046875, 0.054132080078125006, -0.015252685546875)",1624948072,191933393
1101769,"(0.045768752694129944, -0.09967978298664093, -0.7280600666999817, 0.6766738295555115)","(-0.008056065998971462, -0.009171265177428722, -0.006657905410975218)","(-0.018093872070312503, -0.0698333740234375, 0.2238555908203125)",1624948072,197129487
1101770,"(0.04575250297784805, -0.09967357665300369, -0.7280601263046265, 0.6766757369041443)","(-0.010186595842242241, -0.016095487400889397, -0.0034621108788996935)","(0.05831909179687501, -0.0216827392578125, 0.29563293457031253)",1624948072,202038288
